model,num_keys,num_updates,format,position,accuracy,ci_lower,ci_upper,wilson_hw,n_trials,source_file
gemini-2.5-flash,10,20,flat_nolabel,11,0.79,0.73,0.845,0.0564,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_nolabel,13,0.815,0.76,0.865,0.054,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_nolabel,14,0.81,0.755,0.86,0.0545,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_nolabel,16,0.81,0.755,0.8601,0.0545,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_nolabel,17,0.855,0.805,0.9,0.0492,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_nolabel,19,0.89,0.845,0.935,0.0442,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_nolabel,20,0.93,0.89,0.96,0.0368,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_nolabel,last,0.855,0.8,0.9,0.0492,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_verbose,1,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_verbose,2,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_verbose,3,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_verbose,4,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_verbose,5,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_verbose,6,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_verbose,7,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_verbose,8,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_verbose,10,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_verbose,11,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_verbose,13,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_verbose,14,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_verbose,16,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_verbose,17,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_verbose,19,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_verbose,20,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,flat_verbose,last,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,block,1,0.9515,0.9029,0.9903,0.0467,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,block,2,0.9515,0.9029,0.9903,0.0467,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,block,3,0.9515,0.9029,0.9903,0.0467,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,block,4,0.9515,0.9029,0.9903,0.0467,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,block,5,0.9515,0.9029,0.9903,0.0467,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,block,6,0.9515,0.9029,0.9903,0.0467,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,block,7,0.9515,0.9029,0.9903,0.0467,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,block,8,0.9515,0.9029,0.9903,0.0467,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,block,10,0.9515,0.9029,0.9903,0.0467,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,block,11,0.9515,0.9029,0.9903,0.0467,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,block,13,0.9515,0.9029,0.9903,0.0467,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,block,14,0.9612,0.9223,0.9903,0.0434,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,block,16,0.9515,0.9029,0.9903,0.0467,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,block,17,0.9515,0.9029,0.9903,0.0467,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,block,19,0.9515,0.9029,0.9903,0.0467,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,block,20,0.9417,0.8932,0.9806,0.0497,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,block,last,0.9515,0.9029,0.9903,0.0467,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,landmark,1,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,landmark,2,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,landmark,3,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,landmark,4,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,landmark,5,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,landmark,6,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,landmark,7,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,landmark,8,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,landmark,10,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,landmark,11,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,landmark,13,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,landmark,14,0.9839,0.9516,1.0,0.0497,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,landmark,16,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,landmark,17,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,landmark,19,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,landmark,20,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,20,landmark,last,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_nolabel,1,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_nolabel,2,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_nolabel,3,0.985,0.965,1.0,0.0211,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_nolabel,4,0.965,0.935,0.99,0.0281,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_nolabel,5,0.93,0.89,0.96,0.0368,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_nolabel,6,0.915,0.87,0.95,0.0398,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_nolabel,7,0.895,0.85,0.935,0.0434,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_nolabel,8,0.85,0.8,0.9,0.0499,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_nolabel,14,0.735,0.675,0.795,0.0609,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_nolabel,20,0.65,0.585,0.715,0.0656,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_nolabel,26,0.595,0.525,0.665,0.0674,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_nolabel,31,0.52,0.455,0.59,0.0686,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_nolabel,37,0.505,0.435,0.575,0.0686,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_nolabel,43,0.49,0.42,0.565,0.0686,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_nolabel,49,0.55,0.485,0.62,0.0683,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_nolabel,50,0.57,0.505,0.64,0.068,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_nolabel,last,0.755,0.695,0.815,0.0594,200,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_verbose,1,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_verbose,2,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_verbose,3,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_verbose,4,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_verbose,5,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_verbose,6,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_verbose,7,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_verbose,8,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_verbose,14,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_verbose,20,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_verbose,26,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_verbose,31,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_verbose,37,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_verbose,43,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_verbose,49,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_verbose,50,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,flat_verbose,last,0.9839,0.9516,1.0,0.0497,62,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,block,1,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,block,2,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,block,3,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,block,4,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,block,5,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,block,6,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,block,7,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,block,8,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,block,14,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,block,20,0.9861,0.9583,1.0,0.0433,72,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,block,26,0.9722,0.9306,1.0,0.0498,72,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,block,31,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,block,37,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,block,43,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,block,49,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,block,50,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,block,last,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,landmark,1,1.0,1.0,1.0,0.0269,96,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,landmark,2,1.0,1.0,1.0,0.0269,96,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,landmark,3,1.0,1.0,1.0,0.0269,96,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,landmark,4,1.0,1.0,1.0,0.0269,96,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,landmark,5,1.0,1.0,1.0,0.0269,96,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,landmark,6,0.9896,0.9688,1.0,0.0331,96,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,landmark,7,1.0,1.0,1.0,0.0269,96,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,landmark,8,1.0,1.0,1.0,0.0269,96,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,landmark,14,1.0,1.0,1.0,0.0269,96,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,landmark,20,1.0,1.0,1.0,0.0269,96,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,landmark,26,0.9896,0.9688,1.0,0.0331,96,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,landmark,31,1.0,1.0,1.0,0.0269,96,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,landmark,37,1.0,1.0,1.0,0.0269,96,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,landmark,43,0.9896,0.9688,1.0,0.0331,96,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,landmark,49,0.9792,0.9479,1.0,0.0381,96,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,landmark,50,1.0,1.0,1.0,0.0269,96,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,10,50,landmark,last,0.9479,0.9062,0.9896,0.0498,96,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,5,10,flat_nolabel,1,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,5,10,flat_nolabel,2,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,5,10,flat_nolabel,3,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,5,10,flat_nolabel,4,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,5,10,flat_nolabel,5,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,5,10,flat_nolabel,6,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,5,10,flat_nolabel,7,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,5,10,flat_nolabel,8,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,5,10,flat_nolabel,9,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,5,10,flat_nolabel,10,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,5,10,flat_nolabel,last,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,5,10,flat_verbose,1,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,5,10,flat_verbose,2,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,5,10,flat_verbose,3,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
gemini-2.5-flash,5,10,flat_verbose,4,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/gemini-2.5-flash/ucurve_20260520_131034.json
